id,relation,source,target
4708,r_dns_a,Domain_42f4d9ead3d187271597934ac7ff2e720306516432483ba22b9f1ade6e74effd,IP_400c19e584976ff2a35950659d4d148a3d146f1b71692468132b849b0eb8702c
4709,r_dns_a,Domain_0c5572b5f21ec221e2a9209931cb9d8a947988ca1a5bdb6542e3fa31bafa923b,IP_400c19e584976ff2a35950659d4d148a3d146f1b71692468132b849b0eb8702c
4710,r_dns_a,Domain_34188bf98e2ae9f272e8c74322c071dff13b2797ec7230f08c275dc2a22de84c,IP_400c19e584976ff2a35950659d4d148a3d146f1b71692468132b849b0eb8702c
4711,r_dns_a,Domain_34b29ec9f40eb31af072fd17bb80b0eead3b68d65644c5a96a5110ce9b09598a,IP_400c19e584976ff2a35950659d4d148a3d146f1b71692468132b849b0eb8702c
4712,r_dns_a,Domain_24846228bd383a33bf3bb13cc1c3448ea909955e8bf2784e4798aee61b1c29bb,IP_400c19e584976ff2a35950659d4d148a3d146f1b71692468132b849b0eb8702c
4713,r_dns_a,Domain_d09e8d3d5fe6bf3eaba10475e4ec3622db3d5dbe9a6204beb968d84825faa38a,IP_400c19e584976ff2a35950659d4d148a3d146f1b71692468132b849b0eb8702c
4714,r_dns_a,Domain_e9f1bbffd69e2f0d459c95d91aea7f5bbb6ab421df793e0841a06d221adaff9d,IP_400c19e584976ff2a35950659d4d148a3d146f1b71692468132b849b0eb8702c
4715,r_dns_a,Domain_36942ad11985996471993e545fecfdf68f07b64bf96f47025e2547f93b8ee897,IP_400c19e584976ff2a35950659d4d148a3d146f1b71692468132b849b0eb8702c
4716,r_dns_a,Domain_c7db50a937614899e7d674d96805e98f194f5988f31ba4df0acac08dff7fcff0,IP_400c19e584976ff2a35950659d4d148a3d146f1b71692468132b849b0eb8702c
4717,r_dns_a,Domain_8639200a01d5320f9d22eea6f93bede410d011f9047ae1c9afcf53f597bb7012,IP_400c19e584976ff2a35950659d4d148a3d146f1b71692468132b849b0eb8702c
4718,r_dns_a,Domain_86f0ec616c5f63f28623b2982d973844adecf5ffa085c57e486d55af4d607abd,IP_400c19e584976ff2a35950659d4d148a3d146f1b71692468132b849b0eb8702c
4719,r_dns_a,Domain_08e64903ff448ad392d7d38da77be883298177d12b22a436357c7f61a73071c7,IP_400c19e584976ff2a35950659d4d148a3d146f1b71692468132b849b0eb8702c
4721,r_cert,Domain_05dcbd2cada6f73557cd1f746ff7523c45daea242d15eb1a52621e6f39bba10b,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4723,r_cert,Domain_c5a005449bbb359c837ab2ee855ab9ef990d5116bf512c952bfded0b36f42d1b,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4724,r_cert,Domain_19490b592e8afb10f344a061c56e7f469233cd8220b47cacfff492d2dd4d8eec,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4727,r_cert,Domain_369fce70c41af7c0adfe674633c5b54749cae1acaa1ddbc1806df32f93f5305d,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4729,r_cert,Domain_23a465f55832d1a9f65d44d5337fd5323b519e89327240e61609e6432797262e,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4730,r_cert,Domain_35a7c70f7617cb057a56f81583037996d8bf044777a9faf67febbf8841dc4c75,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4732,r_cert,Domain_3f48e79d0b6b5524cf092e6eb2e47120c40b6a24aae5c92d6f915ff26cbde838,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4734,r_cert,Domain_23b33bd0a96ccec60a124adca665ef443e5bca779c69b6eb47380dcbac350efe,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4735,r_cert,Domain_9d51a12244c5dba73379d11d3bdf3f5e4cb8356184bbdbddf7ca51af8f850af1,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4739,r_cert,Domain_34b29ec9f40eb31af072fd17bb80b0eead3b68d65644c5a96a5110ce9b09598a,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4740,r_cert,Domain_339993bcdc8b1ee9986f7caec5823de0c6cc0ac98f3dee93bd19a4a41f0a9035,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4741,r_cert,Domain_3a0fb6e4a11a4d966d86d617e057d58f6e83e4efe8b09f6f0a98c181db51f4cb,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4742,r_cert,Domain_e998645a62e8b982112093acf8287631f58a999dafc6ed68f33c5c6ffa302183,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4743,r_cert,Domain_f7a2c9e9efed756ef4db4e9d74faebaa1cef992355d47e351a3c38230872f03c,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4744,r_cert,Domain_08e64903ff448ad392d7d38da77be883298177d12b22a436357c7f61a73071c7,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4745,r_cert,Domain_259d75ef501aa81ff11b5c1035bf3ab40b60c17f63100930dc9f40ddd6fb5413,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4746,r_cert,Domain_f46a656a4114af2adc0929dfa83d87fbd2befb5a84eaff841ab42285e67f5861,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4747,r_cert,Domain_b6ffd51783624de40c2da9c389a283d9b60f5711a30de271d897f3d5ccd31b83,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4748,r_cert,Domain_d8cdda8908ff26ba17c364db9e4dc1dcd81fcdf6aafe735ed7aa1edbef4fdaa2,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4749,r_cert,Domain_a7e0b8be41009feb92af198560fe839f07f1e50c4904d248eeab51b80ecd845e,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4750,r_cert,Domain_4579610e77aa644a25a472546b214e123efd8faa5ebe2be0dcb289aea38ede7e,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4751,r_cert,Domain_407aa4f39ed75375fefa819071b77101aff1fc396d1edc074be9d3189a618649,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4752,r_cert,Domain_1fd546cd3529c751fa7c9dce275cfe5f382e4d1981adae846a587147fb4079db,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4753,r_cert,Domain_762f7982d7b64910aa69e35dc13c855937bfb360b757cde9358ab249beaf7151,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4754,r_cert,Domain_54b41a79bbf4a84abb2614e276cea4742b8ccf4c8b1cae810751f193d4356474,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4755,r_cert,Domain_8623e8d6c244e308dd93c8d771ab8d3a88ed81d8e0667f8169725702e414da4b,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4756,r_cert,Domain_8b3fd8dec675da6b2418e386f8c98e23798d93073ad0b4c10709206f63e7d323,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4757,r_cert,Domain_887b7ef6953659a78d07f08d0b49dbaed307aca049a3a0cef3c7066c2fcf7dd6,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4758,r_cert,Domain_a04a30daa3292b4e8c6d2a54e29a3ee47a27ada463ee30ba1959f1edef90047d,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4759,r_cert,Domain_4fec81ec03dd45d4196ce9e70a2411fddb589435f49d79ed1ce7b97312ea4b04,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4760,r_cert,Domain_24846228bd383a33bf3bb13cc1c3448ea909955e8bf2784e4798aee61b1c29bb,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4761,r_cert,Domain_d09e8d3d5fe6bf3eaba10475e4ec3622db3d5dbe9a6204beb968d84825faa38a,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4763,r_cert,Domain_36942ad11985996471993e545fecfdf68f07b64bf96f47025e2547f93b8ee897,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4765,r_cert,Domain_8639200a01d5320f9d22eea6f93bede410d011f9047ae1c9afcf53f597bb7012,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4766,r_cert,Domain_86f0ec616c5f63f28623b2982d973844adecf5ffa085c57e486d55af4d607abd,Cert_d570aebdd3b0f0b4194315d8df020dc805f114401fe3c6999967f60de17b6176
4770,r_subdomain,Domain_fc33e2f86685cde06c13367d8661fad828d278c7994c3a14c36d6f1c2089a50c,Domain_fd90d7dec81e3bf3563c44f88c5fcdad02d2841f6542263b7bfcdfedd40ca90f
4778,r_subdomain,Domain_1ad3b856a00faf92f3d41c2f96be9d049041297556aaa3c881d8af3b1168a215,Domain_b3d760f3c347f9b929520aff5e89b1b669807f7fcd53ce9c90f45218fc3a65e7
4780,r_subdomain,Domain_35a7c70f7617cb057a56f81583037996d8bf044777a9faf67febbf8841dc4c75,Domain_b7a32acda879b3c5bb3b3d7b62541267f0a4018681169e5401e639462590d49f
4781,r_subdomain,Domain_3fb50e73121b91e843fb2810d29d4b3ccdb40d2dc839c120d657f7774b2e1c63,Domain_2fda6b5ce55431303dba8865097d84e5f6db156ed6b04cf376c687aa8c671585
4784,r_subdomain,Domain_3d17cb5d2b5f6142eea8fd0b43c4b0b23155f622724e25b3a5e7bc0a2998e881,Domain_37c3a339a5f6ca3c1422351296611d4b67814909918c8a54b134a0817d5b35ed
4788,r_subdomain,Domain_9d51a12244c5dba73379d11d3bdf3f5e4cb8356184bbdbddf7ca51af8f850af1,Domain_fcedf259d17df6c6c613d5c0b6afeaaedcb23a16b248b418ecf0c0100ea80c40
4790,r_subdomain,Domain_42f4d9ead3d187271597934ac7ff2e720306516432483ba22b9f1ade6e74effd,Domain_e73a2d5f451d42db18f5abc9afcb812e6082b1af1facee6399e4b1acac67f4c1
4793,r_subdomain,Domain_34188bf98e2ae9f272e8c74322c071dff13b2797ec7230f08c275dc2a22de84c,Domain_0e5303c47df6ee06a9b46e87279d0db47360b1c0ac049bcf65fcd1f401045121
4797,r_subdomain,Domain_a45498cc65547bc816a3c83255c02b160d14e4125b039a151d034ea5e8316c90,Domain_e96ae1bf9d9564f29229ede4993d9522c32e0dd22c81737fae014a0e9be9ada8
4798,r_cert,Domain_a45498cc65547bc816a3c83255c02b160d14e4125b039a151d034ea5e8316c90,Cert_c992a7d7f01fae6098d8f1ba358002074db1b977cceafc07c04b40e657ec0425
4800,r_cert,Domain_037e26b9416b7ad0c0992bb62dd857011760ad59e39e70810e2f7de249cc3061,Cert_c992a7d7f01fae6098d8f1ba358002074db1b977cceafc07c04b40e657ec0425
4801,r_subdomain,Domain_677def7b2648c461f1999e3df64aa3dc5785b6aecf695099494523b97521da7b,Domain_6a15c2b1629073f9d6e52eeb4fa6c4db18816470923c755c515cbca23cd0f551
4802,r_request_jump,Domain_677def7b2648c461f1999e3df64aa3dc5785b6aecf695099494523b97521da7b,Domain_8659e9de39a88dc208eae9c4eab0791afd0406142fd7220cac3e7793dc802a43
4803,r_cert,Domain_677def7b2648c461f1999e3df64aa3dc5785b6aecf695099494523b97521da7b,Cert_c992a7d7f01fae6098d8f1ba358002074db1b977cceafc07c04b40e657ec0425
4804,r_subdomain,Domain_b89ca040ed48625c8d66258bb3a15c75e5b149696edf2c2e992a4b5f926dd041,Domain_f8d5a8efaa4ed5d77266a9b29721e1ef9e125b6cbec9ae4d867ca73b031be818
4805,r_cert,Domain_b89ca040ed48625c8d66258bb3a15c75e5b149696edf2c2e992a4b5f926dd041,Cert_c992a7d7f01fae6098d8f1ba358002074db1b977cceafc07c04b40e657ec0425
4806,r_subdomain,Domain_f6cd8e5757e24624e632006992fe4766fc1888f957d071143fbcc1df988537c4,Domain_110c141fc601c0fbfa04f736d21e9d4d7131311363dec9f0194572c88010a347
4807,r_cert,Domain_f6cd8e5757e24624e632006992fe4766fc1888f957d071143fbcc1df988537c4,Cert_c992a7d7f01fae6098d8f1ba358002074db1b977cceafc07c04b40e657ec0425
4808,r_subdomain,Domain_16023ca575a5928cae1bedd9cc05931b6ee0b16b89b7d73b92a77edf9ba3504a,Domain_789f0533b28193bfce8b6d7ad74f18663bd6469980049fee1abf5ff6a03a48a0
4809,r_cert,Domain_16023ca575a5928cae1bedd9cc05931b6ee0b16b89b7d73b92a77edf9ba3504a,Cert_c992a7d7f01fae6098d8f1ba358002074db1b977cceafc07c04b40e657ec0425
4810,r_subdomain,Domain_8ae385b7dc3870bbb76e4bd5999d2a6e405d4204764735661c745ef66b52589f,Domain_a8ab137696791839e437da34627040e1d207ae4f6cc3b0261696c6bae6e5609b
4811,r_cert,Domain_8ae385b7dc3870bbb76e4bd5999d2a6e405d4204764735661c745ef66b52589f,Cert_c992a7d7f01fae6098d8f1ba358002074db1b977cceafc07c04b40e657ec0425
4812,r_subdomain,Domain_0452dfc35498e6681d9eac1ad5ac999a65c0dd4968dfe9cf240896220338dd40,Domain_bd74eb0a61b2518d9eb0dff1442aed1e8f807c853aa8f506d6b77fdcb10dc907
4813,r_cert,Domain_0452dfc35498e6681d9eac1ad5ac999a65c0dd4968dfe9cf240896220338dd40,Cert_c992a7d7f01fae6098d8f1ba358002074db1b977cceafc07c04b40e657ec0425
4814,r_subdomain,Domain_9bc5189957bd5ef0c0f0c78379eb7c48f51986933e8279dc7203294541ce1a2c,Domain_bf8a316198fe05004535f7063c5bb0ef6091b5493ae43ca30268ed4a7bea6e5e
4815,r_cert,Domain_9bc5189957bd5ef0c0f0c78379eb7c48f51986933e8279dc7203294541ce1a2c,Cert_c992a7d7f01fae6098d8f1ba358002074db1b977cceafc07c04b40e657ec0425
4816,r_subdomain,Domain_0316d820556f89b3798d4c439e477e32a8714c91ca5363d9797c84a702ca1bb8,Domain_c02ea74c1172f2011bd716f2d723895ad96abd5d140763a859f539efc14dbd74
4817,r_request_jump,Domain_0316d820556f89b3798d4c439e477e32a8714c91ca5363d9797c84a702ca1bb8,Domain_8659e9de39a88dc208eae9c4eab0791afd0406142fd7220cac3e7793dc802a43
4818,r_cert,Domain_0316d820556f89b3798d4c439e477e32a8714c91ca5363d9797c84a702ca1bb8,Cert_c992a7d7f01fae6098d8f1ba358002074db1b977cceafc07c04b40e657ec0425
4819,r_subdomain,Domain_7a8837dcf8280c4829c32e62d4d46e24555eb487d1a6955c68363459861d4b81,Domain_f74c63ed4018b4ee299e48205a4d681597f9c2b9628da7e65723aea088955435
4820,r_cert,Domain_7a8837dcf8280c4829c32e62d4d46e24555eb487d1a6955c68363459861d4b81,Cert_c992a7d7f01fae6098d8f1ba358002074db1b977cceafc07c04b40e657ec0425
4821,r_subdomain,Domain_006de3fc33e294584cfd43e82243cf3d34eadf9b88fd3c0e5b123f1d74cbd27e,Domain_1e7808d89b5fd0f3027382a7f51d7349f46d194b87f799de92f8190f7f055320
4822,r_cert,Domain_006de3fc33e294584cfd43e82243cf3d34eadf9b88fd3c0e5b123f1d74cbd27e,Cert_c992a7d7f01fae6098d8f1ba358002074db1b977cceafc07c04b40e657ec0425
4823,r_subdomain,Domain_8c27567ab453bd078306c765aae3983dfdfd1fc5739fcdb7ab0200e0d063b695,Domain_55e239fef012b0af98c53edcf6265ce3467fe520c4cab3d9ad557ac1ced8852f
4824,r_cert,Domain_8c27567ab453bd078306c765aae3983dfdfd1fc5739fcdb7ab0200e0d063b695,Cert_c992a7d7f01fae6098d8f1ba358002074db1b977cceafc07c04b40e657ec0425
4826,r_cert,Domain_78fbdf3b2080766aca017c8c63e1784f5768a85bba92729921c41699c3e1257a,Cert_c992a7d7f01fae6098d8f1ba358002074db1b977cceafc07c04b40e657ec0425
4827,r_subdomain,Domain_9822654656d0d4a56b718944a75b25906f026dcf249098cba416d12097376f0e,Domain_d7a78cd8d58bd96083b77782ad6db90c22411175087c73202287ee05905cb7d8
4828,r_cert,Domain_9822654656d0d4a56b718944a75b25906f026dcf249098cba416d12097376f0e,Cert_c992a7d7f01fae6098d8f1ba358002074db1b977cceafc07c04b40e657ec0425
4829,r_subdomain,Domain_974f35a551eee9c2493751dbbcacbacce3b47ffe4fe89894917ec903751a8c94,Domain_b3823d8bacbf61540a83efb2e1b401e4a26b8689683fe747082b6c993ebcd356
4831,r_cert,Domain_974f35a551eee9c2493751dbbcacbacce3b47ffe4fe89894917ec903751a8c94,Cert_c992a7d7f01fae6098d8f1ba358002074db1b977cceafc07c04b40e657ec0425
4832,r_subdomain,Domain_95e072274e8b95681d49d483dc073db153cc82e411f32a904c0086003b596224,Domain_275b78283130438def4d920f4eac734fc0903de55090a281f661588fb84da6e8
4833,r_cert,Domain_95e072274e8b95681d49d483dc073db153cc82e411f32a904c0086003b596224,Cert_c992a7d7f01fae6098d8f1ba358002074db1b977cceafc07c04b40e657ec0425
4834,r_cert,Domain_7ade6883d8dd55480c7bdf7fb5f7eb7ee17a1673aa34c6eb0196e9b17f3bff3f,Cert_c992a7d7f01fae6098d8f1ba358002074db1b977cceafc07c04b40e657ec0425
4835,r_cert,Domain_dd056c42bb08c5eab0e332b2f4e4c28def535d73d9e33385741dbdbf2d766bcd,Cert_c992a7d7f01fae6098d8f1ba358002074db1b977cceafc07c04b40e657ec0425
4836,r_request_jump,Domain_8659e9de39a88dc208eae9c4eab0791afd0406142fd7220cac3e7793dc802a43,Domain_24846228bd383a33bf3bb13cc1c3448ea909955e8bf2784e4798aee61b1c29bb
