id,relation,source,target
20689,r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_0ab53c772a2870d0f9f3df0ee9479b0f86d33216829a48b1f6e53aae1b4cd41a
20714,r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_e5ca68deb1b32afbaceaadcd7019b41ca516d7256fc598e37e56cd875822250e
20738,r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_5f9dfc1c7d94f7e5b035b10676e0bacb4129133540d7dbcbf493349e1c2c6f34
20764,r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_5e8d8037ef3052062cc6a41cb0cecb24f9f39441c361babe8656b7127a2d7614
20789,r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_f3e76026f02c4f81d9dce9124e9ff6f2fa94199866b983fcaa7d6eb77cc86ed2
20816,r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_bedabcc20eecb0dfea7288723eef9bf9c05714ea925481c494cb0d4fe5f5884e
20837,r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_70f7e47b51d5f77d8df03a8cd7882977c9edadca1cd5eb06c9827d6d8bc13db1
20860,r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_3c25ff48b85cb62f4acbff58f041fcd14fe214964c71f1a1ece33d0549cc6279
20884,r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_6936db934123cfd7c4ef00c5e31138a955e1af098d55883c70b3d9144ebe79e4
20909,r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_978c79fe61c7b693bf7c3d682f7e605e635414ae739ab6fe27689a344db6df20
20923,r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_5ee258d1b160d2d31a371e34515325e24baf420def9cfbc84dea407fd3eea642
20935,r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_f6b2c2d6091b581bdd03e82be1505c4743c5c50de844cfee730bc8c0c85c1a5f
20959,r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_90d96a1c64f5e3f609d802bb131d8472721b7a5a737b8225db2eaf9824348548
20967,r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_ccbcffe4415023d04d110ed9cfd30ac24c998e9ab6952679be87c5306ebc555d
20981,r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_52f74712030a0fa4d3b7894dd05c167a1c2ac29aeda8dc78e17c52e27ef775b4
21007,r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_dd70b88277266e83014ab45ffc5425e55f071165a18540450db0c5e099f33f86
21031,r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_19f26cfd08dce7b8b0b2a18ba31acf3e67abd6336a92d3ca7c91be7113b35952
21057,r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_02be00d94beedee6a5ab985944aa395e35a3c6f1e2fb4d758acfbaf4b1276dc6
21079,r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_fca5b3f60da749995622dac13dbcc0ea23523e38972470f4f56be240e4d35148
21106,r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_472737e1ca293584b27df51158e88e169d66e4e670dbe3549ab0281c964ee738
21130,r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_a4695285bf75f7bd9c026fffd32b21d5fe7260716cfe251d87c806af6358f8ea
21154,r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_39080c29badc973a328bf69b9ba0a9e43e44408b36e623937e06aa93b4f2815a
21179,r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_028c9ca3b71533c1076aefd6898c9e325d11c0feef784be004bf4c846dee0c9d
21204,r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_39d49278dfcc8228bfacef62db3c5f6e8a60e96a94fe545f6ab88052d758ae5e
21228,r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_8c588031142f1026d8ee97774a6949737f13c6f8a099df4369ea79d63e3b2411
21251,r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_8f039959bfbe68b1ca9c8f35038ca2873764410d67a2f74f6acb4ea3b4fb417e
21276,r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_28134a98d3f6da2a5463d854e7b232950c72f933350253998c75ee8a3216b26c
21300,r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_d0af0f2264af0015dea4682138c412a3209b63d8296729f4c36bcb5f29fcd84b
21325,r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_aec861debcab6754792ba84c10bbce3c8fc7a674a662d669861ebe52f653d167
21348,r_subdomain,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea,Domain_f064440758ac789b27083e83b820b61eefbbf647186a98b76c8d59dc7050e6b1
21458,r_cidr,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966,IP_CIDR_20d1cdd8cc0cfd949caf2d169039926134984ab7f0c8169f16df2d93c89e96ec
21506,r_dns_a,Domain_e5faee798ab94195e75d453c625b9778a33b5df78d7b2c28e012c689836cfe9a,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
21507,r_dns_a,Domain_b115de17df40242620d8cf1ed3d4439c3ae74bf7363635be5db2a2988aab0ef5,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
21554,r_dns_a,Domain_5c1cd1fe856b9139c30a237e1d3cec5bc4d15a8689e436f8236ae1eebce6f57f,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
21580,r_dns_a,Domain_8999739220a34e8f2c33f127364b72aeadbace6e9920ea197697e613e89141c3,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
21891,r_dns_a,Domain_d010fd25507aa3158026d2a4183f909ccb0ad6dff42ed89a227088a75d779728,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
22199,r_dns_a,Domain_365aa099b44f09c37520199e7bb416f086be93459e1b55797ed186176d236bc3,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
22272,r_dns_a,Domain_04022dc8a6439004db731b3bee3915aec225da2f8061d8146a738c65fcb5d12b,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
22296,r_dns_a,Domain_c692c10f0264020426d63116bfcfd983316db5435de3b231a6a9ef31e9c4f471,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
22313,r_cert,Domain_b115de17df40242620d8cf1ed3d4439c3ae74bf7363635be5db2a2988aab0ef5,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
22369,r_dns_a,Domain_2dc0dd0712d137bde494dc8d3e6f02d8618d3c0046723d8f35080bda7a8f31f9,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
22393,r_dns_a,Domain_7b3389ddb15cdf1cdc7032f912faebfad0570b31612b520f984cd72e744f2ba4,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
22418,r_dns_a,Domain_39be2afbbcfdf2a9de131749adc3149e5d13f32c3ee6b88e314791f022e4a332,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
22491,r_dns_a,Domain_92456cb579f4a58594c83c70a7b57f3066b135e997531160d413cfcd04063018,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
22564,r_dns_a,Domain_4227fb2dd9688f03625b1355b9941ee9b0ab4e577def7c3179303a96b3dff829,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
22613,r_dns_a,Domain_01555a9b5f84626bb412ad29bac88c721da635b61dfebede4c596e37e316f193,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
22635,r_dns_a,Domain_b0535c02ff4621e0d41c92280d62b29b04679799ed6931e3b458c718cb88a104,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
22682,r_dns_a,Domain_2ba3ae4b4241039ebe5eb62cd30d145052d3812f7a41291ca35d7318a29d4789,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
22708,r_dns_a,Domain_99bfb0876ad5d86d05ba81bb85ec3601bf2f11736dbf041bbe439165adea8a49,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
22876,r_dns_a,Domain_7604829f71a8e9b05a9d22dbdc4794e92a5d4acca2e1a827b0eb841661ed565d,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
22900,r_dns_a,Domain_da81b9dec1037a319be77e26bae3ccf3cba93bdf947a566c30f5186cd62f7efd,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
22997,r_dns_a,Domain_7ec3eddd9dac7db173d69934b478e7fa1ba6fe76e3563be32701ea956cabd5e8,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
23069,r_dns_a,Domain_592309c75c5afd2f0b27a25b49814a8b91dcd56dc5053c181d1f9d858cedbe12,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
23539,r_dns_a,Domain_5a46bdc750ff57e3b90a40016da967050944886ca19752d68b3d766f474e8e60,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
23564,r_subdomain,Domain_1af571b08126316100c5881d0b6e2dc7e349572d3dc30623d117b6ba1e604f69,Domain_3463c4d7394dd9ed9e0bcafeaed3cf8691dc7dac01cbe3e84bba8391d93a7b38
23582,r_dns_a,Domain_1af571b08126316100c5881d0b6e2dc7e349572d3dc30623d117b6ba1e604f69,IP_a2794c275e85fb3b46b932dd1904e921553158e0a38a611c9773e1ce444ae6e5
23586,r_dns_a,Domain_3463c4d7394dd9ed9e0bcafeaed3cf8691dc7dac01cbe3e84bba8391d93a7b38,IP_a2794c275e85fb3b46b932dd1904e921553158e0a38a611c9773e1ce444ae6e5
23618,r_dns_a,Domain_5ab8ac1d96964be92e9019fccc5d664e1b506bb925078cf22cab40ac19ce8f8e,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
23643,r_dns_a,Domain_ed285d6e89f094a8c8088cf369c0e8ac5ba3b6616fd2dece7087e59e6a541b5a,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
23764,r_dns_a,Domain_b41f7c254ce6203bce04da3608fb56428805b657c3e18c55f8977b20d404660e,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
23789,r_dns_a,Domain_5e8604757c6d9101fad9a11c86788683ba58936215fa06c3f7f3b3ddac015f74,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
23813,r_dns_a,Domain_6fe5299f3138ac3263d7327ad1a6f1f1869569cabeb19a06e777b0796b9d79f3,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
23936,r_dns_a,Domain_1b7b460d8efcbb69748401192d0b2e01cc5bc1086dcc82602dbaf5d6d20bf78c,IP_1b77e0c5abcf8173b7d41e3bc3a6e72ec322565943e484bdb24dfeebac92a880
25719,r_dns_a,Domain_22efeff65cb09c8a806ca33eefbd1008d5557f36b8c0dffabb4569e8e88a1f0d,IP_5e9c7c67ebe8d16a7c644fa530f5378163399d0a5a0bc0401cd3dae83a910efd
83004,r_asn,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60,ASN_e774bb32ba32a39fb57f1efcde1df426caed6d9cae712301b3383ac5d3f044ef
83024,r_cidr,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60,IP_CIDR_04da51fe3d3ea7f6374443244af0e97b930dda58f87ae9f1b07ff335722ccca9
83043,r_dns_a,Domain_d4fbc453254e2b585d596760005dc921bf618928861775273b86f80f66e46d8b,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83064,r_dns_a,Domain_727bd313e27545377260426548b8ec9ae00710745f49ad0fac878621ecb12d9d,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83087,r_dns_a,Domain_6dc9c4a2bc62d066e04dc442c9f6c464baeed0b429e3218f4009d2c61c800012,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83109,r_dns_a,Domain_5ae717905e4e91476abb9e54cb9a1d95839b69ed1bb8ec598a58714002a438e8,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83130,r_dns_a,Domain_a9f54cbf942d158405869172719377163efcd527e925d443b6341103d418593b,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83154,r_dns_a,Domain_82d3aba34b09d8109c11f2c81d6402767d32b9537d0f0c8f38886e146f6d9dc6,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83174,r_dns_a,Domain_b16d54b403369e7b704df749e7babf2d170790c7d45093b0b0eea2b04fc1b292,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83197,r_dns_a,Domain_f3068284ed18730a7b8e401d7397138c5a0dffe6f03328b6a22706de5e93ab81,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83223,r_dns_a,Domain_d50b691174b1b96ee09fea3b090c5d2c5d4ac3140ee2d53d43fe696636f080ad,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83243,r_dns_a,Domain_4d05639e13265f7faa31551ba31a3b08bb72cb35437a63cb25300e6197bd7c0b,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83265,r_dns_a,Domain_a44450b0dce888c022255b0f3ba94698dbfbf5589c868d3a3b65c8cddca16ce9,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83276,r_subdomain,Domain_32ef6b395c5e272a588c5acad24eb95138902568ee9570449f10b8aa05617ded,Domain_f504be92d31f1bb18deab590ebeff7b173d063a25c6bc21306c92e44a65173e3
83289,r_dns_a,Domain_bc6179fccb47986557ce4f2e48e8b62cb3a926450de7695132ace232f371c232,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83310,r_dns_a,Domain_8d99ea4848add0a4f7fce99fe6298d68b72ba00a2ceb7275a52db6585ee46ffc,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83332,r_dns_a,Domain_1416ab4fb4960277a86c482f5eca938a24af9e32890ae6645feb85a9807a1ec2,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83357,r_dns_a,Domain_b1af5333429f7337acd48859aaad1fe6fa8d6d2ffcf06f96eee89d6c26ed9929,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83379,r_dns_a,Domain_a2a44bf8f65f8f089df8fd24605f5114b9b5139f84c14cbc330aa462c35a4098,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83401,r_dns_a,Domain_f8def0b1064693e03d31c5cbfe9626ea957499588567df7189ab6fb88634028a,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83425,r_dns_a,Domain_ef444e5ca33f1d1b20a6e68ad5c700667a7763f945d09bc9102af9275eb4a13a,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83448,r_dns_a,Domain_9752ef7f2eae328a49e11fe1d69d912f519f2d6a5e7d1febaf2a2e917f60bb96,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83469,r_dns_a,Domain_1be948dbf9ec3664f95304b6ecfda432b6723d55cd41bddbafdad6ab396d2e77,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83491,r_dns_a,Domain_1d52342367455ec0e296a04f08d643ef6aa19569bd0f19deaaee3574905213fe,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83516,r_dns_a,Domain_e97621eac4e5405aa564cb569607bf9d1195de8eb8e180e519f84b308d7c83c1,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83537,r_dns_a,Domain_f90bc78d89b481204002e3518e153baa3904f35e596ce90e353fbb05ba5fd415,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83558,r_dns_a,Domain_1908eaf78617c0e73c3c74c6428e946028bacd04d86d9f1681c843beefc8b9c1,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83581,r_dns_a,Domain_bc937f4999146c0b0248ecb7395478f332cde4d4a86b7184f5756be6c0f50f8c,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83603,r_dns_a,Domain_e45642e5443f484499739dfb41ac9005ac6dc3a1cdb96c45df47c034c2ec7dfb,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83627,r_dns_a,Domain_7c70fc6b4108a26a03de327b75caa1263bb5a2c2adb4c849289b23d3014ea03b,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83649,r_dns_a,Domain_1e60cb1ea4d04f678de7df0f3e4ecd39afc394e0a81fc24f80acfc5c1c5f540d,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83671,r_dns_a,Domain_b0f42be45f92ea560fbc8247e305aec2261d35c796ea4d5e0c2b939cf99647af,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83691,r_dns_a,Domain_de0e6b94eb0383cd7caebf50c85439bbdb611130ebea335836fba4f44d3132b2,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83714,r_dns_a,Domain_b4762f4f1e10975ae30ec1141ad24438b426a5bbd9995f55a2146a95137c8101,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83738,r_dns_a,Domain_d948cc0a097141793fc8b689fe8436158c049065b40c82948e6ab0e96f3030b3,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83762,r_dns_a,Domain_5bc911ac86f4e62cd57d1ba088cb0573025f3026bd12818d1201ba65e29424b5,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83781,r_dns_a,Domain_b00a4dbe5b7ae432aaa4e3bee1bd1657535bef2df8a1f105efa0cd0724496959,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83802,r_dns_a,Domain_4e35f5508cff5699c2e388a53a8366597b7ba55d59495f378f442f578f789d3f,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83824,r_dns_a,Domain_33b31c255087abf2e9216264ff173a62972cc0ac5563d39045e9ad076424d649,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83844,r_dns_a,Domain_52f8db19fe6d99f1849d3d540120b3e8388c8f40dc5d6c706267b2b19802cf27,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83868,r_dns_a,Domain_61ebe8fc3f64480b606aa9ecd5ab0639551303a49b363a8f408a98c55af9de5e,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83891,r_dns_a,Domain_5b7e47da31073a8d5b7e45d04c4260036e0fa463e51fe4113aefad9fc91acced,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83903,r_dns_a,Domain_0ab53c772a2870d0f9f3df0ee9479b0f86d33216829a48b1f6e53aae1b4cd41a,IP_977374adffe8f66253067be7dd7772109e81aa90a18163d9a4caf436c85767f8
83915,r_dns_a,Domain_6d9294378c54cfafb192633c7b3b51118c202fbd585f232fe9af20819faefe4c,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83937,r_dns_a,Domain_a3100d6e7f61a397d8bf2f53f3c1621bcc3b4b374f9e855bb80e8aec6a5305c8,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83960,r_dns_a,Domain_e6b3aa0c34dd60358eca37ebe85dfa55fbeb933a0424ae5aaabc54ac7b0f5582,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
83982,r_dns_a,Domain_ae332d706ec05c8ca29c807f917dd8891f372f5f5f411f3ca5282442c1867ed5,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
84004,r_dns_a,Domain_6d1db8aa469d37a670dca63318ae3f12574587a9f11260dbacc6d68679374ce8,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
84028,r_dns_a,Domain_2d4445a46ee7a5d14fde796b59d2d47b75a68e6e72c0274852a2d62e3b19d5a3,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
